,Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Citizenship,Family Position,Attendance,Field of Study,Special Needs
1343,1,1,1,9853.0,1.0,1.0,,1,37,37,9.0,7.0,124.6,1,0,0,1,0,1,18,0.0,0,6.0,8,5.0,13.0,,0.0,6.0,9.0,5,13.5,0,9.4,-0.8,-3.12,Graduate,Dublin,,Online,Science,
1344,1,17,1,9070.0,1.0,1.0,,1,1,1,4.0,8.0,123.8,1,0,1,0,0,1,18,0.0,0,6.0,6,6.0,11.833333333333334,,0.0,6.0,8.0,6,11.0,0,12.7,3.7,-1.7,Dropout,Berlin,,Online,Science,
1345,1,1,3,9085.0,1.0,1.0,,1,1,3,4.0,4.0,126.3,1,0,0,1,0,0,18,0.0,0,6.0,8,6.0,14.0,,0.0,6.0,9.0,6,13.333333333333334,0,8.9,1.4,3.51,Graduate,Sofia,,Evening Classes,Arts,
1346,1,17,4,9773.0,1.0,1.0,134.0,1,1,1,3.0,3.0,120.4,1,0,0,1,0,1,18,0.0,0,6.0,6,6.0,12.333333333333334,0.0,0.0,6.0,6.0,6,13.5,0,16.2,0.3,-0.92,Graduate,Saint Petersburg,Middle Child,Evening Classes,Science,No Special Needs
1347,1,1,3,9500.0,1.0,1.0,128.0,1,1,1,7.0,7.0,120.5,1,0,0,1,0,1,19,0.0,0,7.0,10,5.0,13.04,0.0,0.0,7.0,7.0,7,12.5,0,12.4,0.5,1.79,Enrolled,Sofia,Youngest Child,Online,Arts,Special Needs
1348,1,53,1,9085.0,,42.0,,1,19,38,8.0,,144.9,1,0,1,0,0,0,23,,7,11.0,18,11.0,13.166666666666666,,4.0,,,8,,0,8.9,,3.51,Enrolled,,,Part-Time,Science,
1349,1,39,1,9085.0,1.0,19.0,133.1,1,19,19,4.0,9.0,139.9,1,0,0,1,0,1,24,0.0,1,6.0,7,6.0,12.5,0.0,0.0,6.0,11.0,6,12.833333333333334,0,8.9,1.4,3.51,Graduate,Madrid,Middle Child,Full-Time,Medicine,Special Needs
1350,1,1,1,,1.0,1.0,,1,1,1,3.0,3.0,133.3,1,0,0,1,0,0,19,0.0,0,,0,0.0,,,,0.0,0.0,0,0.0,0,10.8,1.4,1.74,Graduate,Sofia,,Full-Time,Commerce,
1351,1,1,3,9500.0,1.0,1.0,141.0,1,19,19,9.0,9.0,126.0,1,0,0,1,0,0,18,0.0,0,8.0,8,7.0,15.657142857142857,0.0,0.0,8.0,8.0,7,15.657142857142857,0,12.7,3.7,-1.7,Graduate,Berlin,First Child,Online,Medicine,No Special Needs
1352,1,1,2,9070.0,1.0,1.0,145.0,1,1,19,4.0,3.0,133.5,0,0,0,1,0,0,19,0.0,0,6.0,6,6.0,12.166666666666666,0.0,0.0,6.0,6.0,6,11.333333333333334,0,12.7,3.7,-1.7,Graduate,Vienna,Youngest Child,Evening Classes,Commerce,No Special Needs
1353,1,17,2,9853.0,1.0,1.0,145.0,1,38,19,4.0,9.0,127.9,1,0,0,1,0,0,19,0.0,0,6.0,0,0.0,0.0,0.0,0.0,6.0,0.0,0,0.0,0,10.8,1.4,1.74,Dropout,London,First Child,Evening Classes,Engineering,No Special Needs
1354,1,1,1,9238.0,1.0,1.0,,1,1,38,5.0,8.0,105.9,0,0,0,1,0,1,20,0.0,0,6.0,11,5.0,10.6,,0.0,6.0,9.0,5,11.166666666666666,0,11.1,0.6,2.02,Enrolled,Helsinki,,Full-Time,Science,
1355,1,1,1,9085.0,1.0,1.0,,1,1,12,4.0,5.0,124.3,0,0,0,1,0,0,20,0.0,0,6.0,10,6.0,13.428571428571429,,0.0,6.0,11.0,5,12.666666666666666,0,13.9,-0.3,0.79,Enrolled,Istanbul,,Full-Time,Science,
1356,1,39,1,9773.0,1.0,1.0,,1,34,37,0.0,0.0,102.5,0,0,0,1,0,0,26,0.0,0,6.0,8,4.0,11.75,,0.0,6.0,12.0,0,0.0,0,7.6,2.6,0.32,Dropout,Dublin,,Evening Classes,Science,
1357,1,39,1,9254.0,1.0,19.0,133.1,1,19,1,9.0,5.0,97.0,0,0,1,0,1,0,36,0.0,0,5.0,10,0.0,0.0,0.0,0.0,5.0,5.0,0,0.0,0,15.5,2.8,-4.06,Dropout,Rome,Middle Child,Online,Medicine,Special Needs
1358,1,17,1,171.0,1.0,1.0,,1,1,1,4.0,10.0,134.7,0,0,0,0,1,0,19,0.0,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0,10.8,1.4,1.74,Dropout,Barcelona,,Online,Commerce,
1359,1,42,1,9119.0,1.0,1.0,120.0,1,19,37,9.0,9.0,113.8,0,0,0,0,1,0,27,0.0,0,5.0,0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0,15.5,2.8,-4.06,Dropout,Budapest,Youngest Child,Evening Classes,Engineering,No Special Needs
1360,1,1,4,9119.0,1.0,1.0,,1,3,1,123.0,152.0,116.9,0,0,0,1,1,0,18,0.0,0,5.0,9,1.0,13.0,,0.0,5.0,5.0,0,0.0,0,8.9,1.4,3.51,Dropout,Lisbon,,Evening Classes,Arts,
1361,1,1,4,9500.0,1.0,1.0,,1,37,38,9.0,9.0,124.0,1,0,0,1,1,1,18,0.0,0,8.0,8,7.0,13.331428571428573,,0.0,8.0,8.0,7,13.331428571428573,0,10.8,1.4,1.74,Graduate,Prague,,Online,Arts,
1362,1,39,1,9070.0,1.0,1.0,139.3,1,38,38,5.0,5.0,117.5,0,0,0,1,1,0,28,0.0,0,6.0,0,0.0,0.0,0.0,0.0,6.0,0.0,0,0.0,0,12.4,0.5,1.79,Dropout,Lisbon,Youngest Child,Part-Time,Science,Special Needs
1363,1,44,1,171.0,1.0,39.0,150.0,1,19,1,9.0,9.0,154.8,1,0,0,1,1,0,21,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,12.4,0.5,1.79,Graduate,Dublin,Middle Child,Full-Time,Medicine,No Special Needs
1364,1,1,1,9500.0,1.0,1.0,,1,19,37,4.0,9.0,141.0,0,0,0,1,1,0,19,0.0,0,7.0,7,6.0,13.7,,0.0,7.0,7.0,6,13.7,0,7.6,2.6,0.32,Graduate,Budapest,,Full-Time,Engineering,
1365,1,39,1,9670.0,1.0,9.0,133.1,1,6,22,3.0,3.0,120.0,0,0,1,0,1,0,26,0.0,0,5.0,5,0.0,0.0,0.0,0.0,5.0,5.0,0,0.0,5,9.4,-0.8,-3.12,Dropout,Athens,Middle Child,Full-Time,Engineering,No Special Needs
1366,1,51,1,,1.0,1.0,136.0,1,1,19,3.0,5.0,133.6,1,0,0,1,1,0,20,0.0,4,,12,9.0,,0.0,,7.0,9.0,6,13.875,0,11.1,0.6,2.02,Dropout,Rome,Middle Child,Full-Time,Medicine,No Special Needs
1367,1,1,6,9500.0,1.0,1.0,,1,38,38,9.0,9.0,122.0,1,0,0,1,1,0,19,0.0,0,8.0,8,7.0,12.2,,0.0,8.0,8.0,7,12.2,0,12.7,3.7,-1.7,Graduate,Lisbon,,Online,Commerce,
1368,1,1,1,9147.0,1.0,1.0,,1,19,19,7.0,3.0,120.0,1,0,0,1,1,0,21,0.0,0,5.0,8,3.0,10.0,,0.0,5.0,10.0,4,11.0,0,12.7,3.7,-1.7,Dropout,Zurich,,Full-Time,Engineering,
1369,1,53,1,9670.0,1.0,42.0,110.0,1,1,19,9.0,9.0,114.2,0,0,0,1,1,1,23,0.0,0,6.0,7,5.0,13.0,0.0,0.0,6.0,7.0,6,12.857142857142858,0,8.9,1.4,3.51,Graduate,Bucharest,First Child,Part-Time,Science,Special Needs
1370,1,39,1,8014.0,0.0,38.0,,1,38,37,4.0,8.0,95.5,0,0,0,1,1,0,29,0.0,0,6.0,11,6.0,12.0,,0.0,6.0,6.0,6,14.0,0,11.1,0.6,2.02,Graduate,Budapest,,Full-Time,Commerce,
1371,1,1,1,9500.0,1.0,1.0,129.0,1,1,1,9.0,9.0,120.0,0,0,0,1,1,0,20,0.0,0,8.0,8,7.0,15.028571428571428,0.0,0.0,8.0,8.0,7,15.028571428571428,0,12.7,3.7,-1.7,Graduate,London,First Child,Part-Time,Science,Special Needs
1372,1,1,1,9238.0,1.0,,,1,1,19,,9.0,111.1,0,0,0,1,1,0,18,,0,6.0,8,,,0.0,0.0,6.0,7.0,6,11.714285714285714,0,15.5,2.8,-4.06,Graduate,,,Evening Classes,Arts,Special Needs
1373,1,1,1,9773.0,1.0,1.0,,1,1,38,3.0,5.0,128.6,1,0,0,1,1,0,19,0.0,0,6.0,8,5.0,12.0,,0.0,6.0,8.0,5,12.4,0,9.4,-0.8,-3.12,Graduate,Athens,,Evening Classes,Medicine,
1374,1,7,1,9556.0,1.0,3.0,130.0,1,1,37,4.0,8.0,130.0,0,0,0,0,1,0,23,0.0,3,7.0,7,3.0,13.666666666666666,0.0,3.0,8.0,8.0,3,11.333333333333334,4,10.8,1.4,1.74,Dropout,Kyiv,Youngest Child,Evening Classes,Medicine,Special Needs
1375,1,1,1,171.0,1.0,1.0,116.0,1,38,1,5.0,1.0,111.1,0,0,0,1,1,0,21,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,13.9,-0.3,0.79,Dropout,Madrid,Middle Child,Online,Arts,No Special Needs
1376,1,17,1,9147.0,1.0,1.0,,1,1,1,9.0,3.0,122.7,1,0,0,1,1,0,18,0.0,0,5.0,6,5.0,12.0,,0.0,5.0,7.0,4,12.5,0,15.5,2.8,-4.06,Enrolled,Venice,,Evening Classes,Medicine,
1377,1,1,1,171.0,1.0,1.0,,1,37,19,7.0,7.0,134.4,1,0,0,1,1,1,18,0.0,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0,10.8,1.4,1.74,Graduate,Dublin,,Full-Time,Arts,
1378,1,1,5,9070.0,1.0,1.0,117.0,1,19,37,5.0,5.0,131.0,1,0,1,0,1,0,21,0.0,0,6.0,6,1.0,14.0,0.0,0.0,6.0,7.0,0,0.0,7,9.4,-0.8,-3.12,Dropout,London,First Child,Online,Commerce,No Special Needs
1379,1,51,1,9238.0,1.0,1.0,,1,1,1,5.0,9.0,125.0,0,0,0,1,1,0,22,0.0,0,6.0,6,0.0,0.0,,0.0,6.0,7.0,0,0.0,0,11.1,0.6,2.02,Dropout,Vienna,,Full-Time,Engineering,
1380,1,18,1,9556.0,1.0,1.0,133.1,1,3,19,2.0,8.0,106.0,1,0,0,1,1,0,21,0.0,0,7.0,8,7.0,12.375,0.0,0.0,7.0,11.0,5,12.583333333333334,0,8.9,1.4,3.51,Graduate,Zurich,Middle Child,Full-Time,Engineering,No Special Needs
1381,1,39,1,9500.0,1.0,1.0,,1,38,19,9.0,9.0,128.0,1,0,0,0,1,0,32,0.0,0,7.0,0,0.0,0.0,,0.0,8.0,0.0,0,0.0,0,16.2,0.3,-0.92,Dropout,Edinburgh,,Online,Commerce,
1382,1,7,1,9003.0,1.0,3.0,,1,1,19,4.0,1.0,120.0,1,0,0,1,1,0,27,0.0,14,18.0,21,18.0,11.421052631578949,,10.0,13.0,16.0,13,11.076923076923077,1,15.5,2.8,-4.06,Graduate,London,,Full-Time,Commerce,
1383,1,1,1,9500.0,1.0,1.0,148.0,1,19,38,9.0,8.0,134.8,1,0,0,1,1,0,18,0.0,0,7.0,7,6.0,13.35,0.0,0.0,7.0,7.0,6,13.35,0,7.6,2.6,0.32,Graduate,Stockholm,Middle Child,Evening Classes,Commerce,No Special Needs
1384,1,39,1,9070.0,1.0,1.0,,1,1,1,5.0,3.0,112.0,1,0,0,1,1,1,24,0.0,0,6.0,6,6.0,15.0,,0.0,6.0,6.0,2,16.0,0,15.5,2.8,-4.06,Graduate,London,,Evening Classes,Science,
1385,1,1,1,9130.0,1.0,1.0,120.0,1,19,37,1.0,9.0,116.1,1,0,0,1,1,0,22,0.0,0,5.0,9,2.0,10.5,0.0,0.0,5.0,5.0,0,0.0,0,12.7,3.7,-1.7,Dropout,Lisbon,Middle Child,Online,Science,No Special Needs
1386,1,43,1,9130.0,1.0,1.0,120.0,1,2,3,3.0,2.0,120.0,1,0,0,0,1,0,22,0.0,0,6.0,0,0.0,0.0,0.0,0.0,4.0,6.0,0,0.0,2,10.8,1.4,1.74,Dropout,Warsaw,Youngest Child,Online,Science,Special Needs
1387,1,1,3,9147.0,1.0,1.0,133.0,1,37,37,9.0,5.0,119.7,1,0,0,1,1,0,19,0.0,0,5.0,8,5.0,13.25,0.0,0.0,5.0,6.0,5,11.833333333333334,0,13.9,-0.3,0.79,Graduate,Milan,First Child,Evening Classes,Commerce,No Special Needs
1388,1,17,6,9119.0,1.0,1.0,129.0,1,37,13,4.0,90.0,117.1,1,0,0,1,1,0,19,0.0,0,5.0,10,0.0,0.0,0.0,0.0,5.0,5.0,0,0.0,0,7.6,2.6,0.32,Dropout,Zurich,First Child,Full-Time,Arts,Special Needs
1389,1,1,2,9085.0,1.0,1.0,,1,1,19,3.0,3.0,112.4,1,0,0,1,1,0,21,0.0,0,5.0,7,4.0,11.5,,0.0,5.0,15.0,3,10.6,4,10.8,1.4,1.74,Enrolled,Barcelona,,Part-Time,Commerce,
1390,1,1,2,9500.0,,1.0,,1,1,1,2.0,,131.0,1,0,0,1,0,1,18,,0,8.0,8,8.0,13.88125,,0.0,,,8,,0,9.4,,-3.12,Graduate,,,Evening Classes,Arts,
1391,1,1,2,9254.0,1.0,1.0,,1,3,19,3.0,10.0,130.9,1,0,0,1,0,0,18,0.0,0,6.0,8,6.0,11.333333333333334,,0.0,6.0,8.0,5,12.6,0,9.4,-0.8,-3.12,Graduate,Athens,,Part-Time,Commerce,
1392,1,1,1,171.0,1.0,1.0,,1,19,19,9.0,9.0,134.9,1,0,1,1,0,0,20,0.0,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0,16.2,0.3,-0.92,Dropout,Oslo,,Part-Time,Commerce,
1393,1,17,1,9238.0,1.0,1.0,,1,1,19,4.0,9.0,127.1,1,0,0,1,0,0,19,0.0,0,6.0,7,6.0,12.857142857142858,,0.0,6.0,7.0,6,13.666666666666666,0,13.9,-0.3,0.79,Graduate,Stockholm,,Part-Time,Commerce,
1394,1,17,5,9773.0,1.0,1.0,113.0,1,38,38,191.0,175.0,110.2,1,0,1,1,0,0,19,0.0,0,6.0,6,5.0,11.6,0.0,0.0,6.0,6.0,6,12.5,0,8.9,1.4,3.51,Graduate,Prague,Middle Child,Online,Engineering,Special Needs
1395,1,17,1,9254.0,1.0,1.0,,1,12,1,9.0,3.0,108.7,1,0,0,1,0,1,18,0.0,0,6.0,9,5.0,11.4,,0.0,6.0,6.0,6,11.333333333333334,0,12.4,0.5,1.79,Graduate,Dublin,,Evening Classes,Arts,
1396,1,1,1,9130.0,1.0,1.0,,1,1,1,3.0,9.0,138.0,1,0,0,1,0,0,20,0.0,0,6.0,11,6.0,13.333333333333334,,0.0,6.0,10.0,6,13.0,0,16.2,0.3,-0.92,Enrolled,Stockholm,,Online,Engineering,
1397,1,44,1,9070.0,1.0,39.0,,1,12,37,3.0,9.0,147.7,0,0,1,1,0,1,22,0.0,2,7.0,7,7.0,13.571428571428571,,5.0,9.0,9.0,9,13.77777777777778,0,12.4,0.5,1.79,Graduate,Barcelona,,Online,Science,
1398,2,39,1,9556.0,1.0,19.0,133.1,1,37,38,9.0,9.0,123.0,0,0,0,1,0,0,31,0.0,0,7.0,13,6.0,11.833333333333334,0.0,0.0,7.0,8.0,7,12.228571428571428,0,12.4,0.5,1.79,Graduate,Milan,Youngest Child,Part-Time,Science,No Special Needs
1399,1,17,1,,1.0,1.0,,1,19,19,9.0,8.0,142.8,0,0,0,1,0,1,19,0.0,0,,7,7.0,,,,7.0,7.0,7,14.142857142857142,0,16.2,0.3,-0.92,Graduate,Vienna,,Full-Time,Engineering,
1400,1,1,2,171.0,1.0,1.0,,1,1,3,3.0,3.0,138.3,1,0,0,1,0,0,18,0.0,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0,12.4,0.5,1.79,Enrolled,Zurich,,Evening Classes,Engineering,
1401,1,1,2,9254.0,1.0,1.0,,1,38,38,9.0,7.0,125.2,1,0,0,1,0,1,18,0.0,0,6.0,8,6.0,12.285714285714286,,0.0,6.0,9.0,5,12.4,0,8.9,1.4,3.51,Graduate,Oslo,,Part-Time,Science,
1402,1,1,1,,1.0,,,1,12,1,,90.0,141.8,0,0,0,1,0,0,21,,0,,7,,,0.0,,5.0,5.0,5,13.8,0,7.6,2.6,0.32,Graduate,,,Full-Time,Engineering,Special Needs
1403,1,17,5,9500.0,1.0,1.0,,1,38,1,9.0,7.0,130.6,1,0,0,1,0,1,18,0.0,0,7.0,8,7.0,13.15,,0.0,8.0,9.0,8,15.06875,0,13.9,-0.3,0.79,Graduate,Prague,,Evening Classes,Medicine,
1404,1,44,1,9147.0,1.0,39.0,130.0,22,2,37,2.0,8.0,130.0,0,0,1,0,1,0,25,1.0,0,5.0,6,0.0,0.0,0.0,0.0,5.0,5.0,0,0.0,0,15.5,2.8,-4.06,Dropout,Oslo,First Child,Part-Time,Medicine,Special Needs
1405,1,15,1,9119.0,1.0,1.0,133.1,41,1,3,5.0,8.0,100.0,0,0,1,1,1,0,21,1.0,0,5.0,5,0.0,0.0,0.0,0.0,6.0,8.0,0,0.0,0,11.1,0.6,2.02,Dropout,Barcelona,Youngest Child,Part-Time,Science,No Special Needs
1406,1,18,2,9500.0,1.0,1.0,129.0,1,38,37,5.0,5.0,119.0,1,0,0,1,0,1,19,0.0,0,8.0,8,7.0,12.342857142857143,0.0,0.0,8.0,8.0,7,12.342857142857143,0,10.8,1.4,1.74,Graduate,Copenhagen,Youngest Child,Full-Time,Engineering,No Special Needs
1407,1,1,2,9773.0,1.0,1.0,,1,38,1,9.0,9.0,124.3,1,0,0,1,0,0,19,0.0,0,6.0,6,5.0,12.2,,0.0,6.0,7.0,5,10.8,0,10.8,1.4,1.74,Enrolled,Istanbul,,Online,Science,
1408,1,17,1,9254.0,1.0,1.0,,1,11,34,5.0,0.0,122.2,1,0,0,1,0,0,22,0.0,0,6.0,10,4.0,10.5,,0.0,6.0,14.0,1,11.0,0,7.6,2.6,0.32,Dropout,,,Online,Commerce,
1409,1,15,1,9147.0,1.0,1.0,,1,38,1,9.0,1.0,150.0,0,0,0,1,1,0,19,0.0,0,5.0,5,5.0,10.6,,0.0,5.0,8.0,5,11.6,0,12.4,0.5,1.79,Graduate,Istanbul,,Full-Time,Commerce,
1410,1,39,1,8014.0,0.0,19.0,133.1,1,37,37,9.0,5.0,135.5,0,0,0,1,0,0,58,0.0,0,6.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0,0.0,0,11.1,0.6,2.02,Dropout,Copenhagen,Middle Child,Online,Medicine,No Special Needs
1411,1,16,2,9238.0,1.0,1.0,,1,19,37,9.0,7.0,127.3,1,0,0,1,0,1,19,0.0,0,6.0,8,4.0,11.25,,0.0,6.0,6.0,6,12.0,0,10.8,1.4,1.74,Graduate,Brussels,,Online,Commerce,
1412,1,43,1,9670.0,1.0,1.0,127.0,22,37,37,9.0,9.0,127.0,1,0,0,1,1,0,23,1.0,3,9.0,11,6.0,10.5,0.0,4.0,10.0,10.0,10,11.7,0,9.4,-0.8,-3.12,Graduate,Bucharest,Youngest Child,Evening Classes,Science,Special Needs
1413,1,1,2,9773.0,1.0,1.0,,1,37,37,9.0,9.0,126.9,1,0,0,1,0,1,19,0.0,0,6.0,11,4.0,11.0,,0.0,6.0,11.0,3,11.666666666666666,0,9.4,-0.8,-3.12,Enrolled,Sofia,,Online,Science,
1414,1,18,3,9500.0,1.0,1.0,131.0,1,19,1,4.0,7.0,127.5,1,0,0,1,0,0,18,0.0,0,7.0,7,7.0,13.457142857142856,0.0,0.0,8.0,8.0,8,14.5125,0,13.9,-0.3,0.79,Graduate,Oslo,Middle Child,Evening Classes,Commerce,Special Needs
1415,1,1,2,9085.0,1.0,1.0,130.0,1,19,19,90.0,90.0,122.0,0,0,0,1,0,0,20,0.0,0,5.0,6,5.0,12.6,0.0,0.0,5.0,8.0,4,12.333333333333334,0,7.6,2.6,0.32,Graduate,Vienna,Middle Child,Full-Time,Arts,Special Needs
1416,1,17,5,9085.0,1.0,1.0,,1,19,19,90.0,7.0,115.8,0,0,0,0,0,0,18,0.0,0,6.0,0,0.0,0.0,,0.0,6.0,0.0,0,0.0,0,12.7,3.7,-1.7,Dropout,Munich,,Evening Classes,Arts,
1417,1,17,1,9670.0,1.0,1.0,,1,3,19,5.0,5.0,121.6,0,0,0,1,0,0,18,0.0,0,6.0,6,6.0,13.666666666666666,,0.0,6.0,8.0,5,13.6,0,8.9,1.4,3.51,Graduate,Bucharest,,Evening Classes,Science,
1418,1,17,4,9147.0,1.0,1.0,122.0,1,19,19,5.0,7.0,116.4,1,0,1,1,0,1,18,0.0,0,5.0,5,5.0,11.6,0.0,0.0,5.0,5.0,5,11.8,0,11.1,0.6,2.02,Graduate,Berlin,Middle Child,Online,Science,No Special Needs
1419,1,39,1,9130.0,1.0,1.0,,1,38,38,9.0,10.0,120.0,0,0,0,1,0,0,24,0.0,0,6.0,9,6.0,12.571428571428571,,0.0,6.0,10.0,5,12.833333333333334,0,11.1,0.6,2.02,Dropout,Bucharest,,Evening Classes,Commerce,
1420,1,17,4,,1.0,1.0,143.0,1,37,37,9.0,5.0,127.3,1,0,0,1,0,0,18,0.0,0,,7,5.0,,0.0,,6.0,7.0,5,11.4,0,10.8,1.4,1.74,Dropout,Lisbon,Youngest Child,Evening Classes,Medicine,Special Needs
1421,1,1,3,9147.0,1.0,1.0,,1,1,38,5.0,7.0,123.5,1,0,0,1,0,1,19,0.0,0,5.0,5,5.0,11.6,,0.0,5.0,11.0,3,12.666666666666666,0,9.4,-0.8,-3.12,Enrolled,Lisbon,,Online,Medicine,
1422,1,17,3,9238.0,1.0,1.0,141.0,1,19,38,9.0,7.0,125.6,1,0,0,1,0,1,19,0.0,0,6.0,8,6.0,11.333333333333334,0.0,0.0,6.0,6.0,6,11.833333333333334,0,8.9,1.4,3.51,Graduate,Venice,Middle Child,Evening Classes,Medicine,No Special Needs
1423,1,1,1,9254.0,1.0,1.0,,1,38,38,6.0,6.0,118.5,1,0,0,1,0,0,18,0.0,0,6.0,6,6.0,10.666666666666666,,0.0,6.0,6.0,6,11.5,0,7.6,2.6,0.32,Graduate,Istanbul,,Online,Commerce,
1424,1,1,2,9130.0,1.0,1.0,140.0,1,19,37,9.0,9.0,129.5,1,0,0,1,0,0,18,0.0,0,5.0,10,4.0,13.5,1.0,0.0,5.0,5.0,5,13.4,0,12.7,3.7,-1.7,Enrolled,Milan,Youngest Child,Full-Time,Commerce,Special Needs
1425,1,1,1,171.0,1.0,1.0,,1,19,19,5.0,5.0,134.6,1,0,0,1,0,1,19,0.0,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0,10.8,1.4,1.74,Graduate,Edinburgh,,Part-Time,Science,
1426,1,44,1,9085.0,1.0,1.0,,1,4,4,2.0,6.0,140.0,0,0,0,1,0,0,22,0.0,2,6.0,9,6.0,13.333333333333334,,1.0,6.0,9.0,4,11.5,0,13.9,-0.3,0.79,Graduate,Amsterdam,,Online,Arts,
1427,1,1,1,9254.0,1.0,1.0,143.0,1,2,37,1.0,1.0,133.2,1,0,0,1,0,0,19,0.0,0,6.0,9,5.0,13.4,0.0,0.0,6.0,16.0,2,13.5,0,10.8,1.4,1.74,Enrolled,Istanbul,Middle Child,Part-Time,Commerce,Special Needs
1428,3,17,1,9238.0,1.0,1.0,,1,37,37,9.0,9.0,133.5,1,0,0,1,0,1,21,0.0,0,6.0,8,3.0,10.2,,0.0,6.0,13.0,4,12.25,0,12.7,3.7,-1.7,Enrolled,Brussels,,Evening Classes,Science,
1429,1,17,1,9773.0,1.0,1.0,120.0,1,19,38,9.0,7.0,117.9,1,0,0,1,0,1,21,0.0,0,6.0,6,5.0,13.0,0.0,0.0,6.0,7.0,6,12.833333333333334,0,8.9,1.4,3.51,Graduate,Munich,First Child,Part-Time,Science,Special Needs
1430,1,1,3,,1.0,1.0,,1,38,38,5.0,7.0,128.0,1,0,0,1,0,1,18,0.0,0,,11,7.0,,,,8.0,11.0,7,12.90857142857143,0,10.8,1.4,1.74,Graduate,Madrid,,Part-Time,Commerce,
1431,1,1,5,9853.0,1.0,1.0,,1,1,12,4.0,9.0,113.2,1,0,0,1,0,0,20,0.0,0,6.0,12,4.0,12.0,,0.0,6.0,11.0,1,10.0,0,10.8,1.4,1.74,Dropout,Venice,,Online,Medicine,
1432,1,1,3,9254.0,1.0,,,1,37,38,,7.0,122.0,1,0,0,1,0,1,18,,0,6.0,9,,,0.0,0.0,6.0,8.0,5,11.0,0,7.6,2.6,0.32,Enrolled,,,Online,Commerce,No Special Needs
1433,1,16,3,9070.0,1.0,1.0,,1,1,38,4.0,8.0,156.9,1,0,0,1,0,0,19,0.0,0,6.0,6,6.0,15.333333333333334,,0.0,6.0,9.0,6,15.833333333333334,0,12.7,3.7,-1.7,Graduate,Barcelona,,Online,Engineering,
1434,1,1,2,9500.0,1.0,1.0,130.0,1,1,38,9.0,9.0,125.1,1,0,0,1,0,1,18,0.0,0,7.0,9,6.0,12.816666666666668,0.0,0.0,8.0,11.0,6,12.875,0,11.1,0.6,2.02,Enrolled,Milan,Middle Child,Online,Engineering,Special Needs
1435,1,15,1,9147.0,1.0,1.0,,41,41,1,3.0,4.0,100.0,0,0,1,0,1,0,26,1.0,6,7.0,7,6.0,13.0,,2.0,6.0,6.0,2,14.0,0,11.1,0.6,2.02,Dropout,Madrid,,Full-Time,Science,
1436,1,15,1,9119.0,1.0,1.0,160.0,32,1,3,143.0,152.0,160.0,0,0,1,1,0,0,19,1.0,0,6.0,11,2.0,13.5,1.0,0.0,5.0,11.0,2,11.0,0,8.9,1.4,3.51,Enrolled,Bucharest,First Child,Part-Time,Arts,Special Needs
1437,2,39,1,8014.0,0.0,1.0,140.0,1,37,37,9.0,9.0,101.0,0,0,0,1,0,0,35,0.0,0,6.0,7,6.0,12.5,0.0,0.0,6.0,6.0,6,12.166666666666666,0,15.5,2.8,-4.06,Graduate,Milan,Middle Child,Online,Medicine,No Special Needs
1438,1,18,1,9670.0,1.0,1.0,133.0,1,1,1,9.0,9.0,121.5,1,0,0,1,0,1,19,0.0,0,6.0,7,6.0,13.0,0.0,0.0,6.0,6.0,6,14.333333333333334,0,12.4,0.5,1.79,Graduate,Berlin,Youngest Child,Online,Engineering,Special Needs
1439,1,1,1,9085.0,,1.0,,1,38,37,9.0,,126.8,1,0,0,1,1,0,18,,0,5.0,6,4.0,11.75,,0.0,,,5,,1,10.8,,1.74,Graduate,,,Full-Time,Science,
1440,1,1,5,9670.0,1.0,1.0,,1,19,19,7.0,3.0,132.9,0,0,0,1,1,0,19,0.0,0,5.0,5,4.0,12.5,,0.0,5.0,5.0,4,14.25,0,7.6,2.6,0.32,Graduate,Venice,,Part-Time,Arts,
